id,data_prevista,turno,demanda_estimada,unidade,regional,executado_em,confianca
f12e52ad-8bd4-4b9e-a6c0-3342bfe8b116,2026-04-08,manha,106,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
7d2df1fd-ba24-4f23-9ead-bf6856049d5e,2026-04-09,manha,110,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
4a114c14-776d-477c-835e-ad4ea985be15,2026-04-10,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
74c105b8-eebb-4888-8936-261dec3f78b9,2026-04-11,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
8f8429e0-e0ed-415b-8da3-25e90a1d098b,2026-04-12,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
889c8531-12a3-4b54-8d98-f031177b6dfa,2026-04-13,manha,121,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
e562f88c-3e88-4731-96e3-3b46ed51df3c,2026-04-14,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
664064b2-03b8-4123-849d-b7d179df73c0,2026-04-15,manha,106,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
af9d6312-6be6-4c78-ab54-0b4a8e566c53,2026-04-16,manha,110,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
5c38e69a-3314-4ffa-be77-c7acbbeab9f2,2026-04-17,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
27079d8e-288c-48d4-9d7b-68ce1e60a7b4,2026-04-18,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
80a80e12-67d2-4458-ad4b-b2e44f937898,2026-04-19,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
48a7522c-82f2-4b3b-a0a4-8e8f21dd0db9,2026-04-20,manha,121,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
51c592fb-6c26-48dd-94fc-63852feca97f,2026-04-21,manha,122,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
e1e97a1b-fe6c-4c05-9291-9a8ffe6bebab,2026-04-22,manha,106,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
a2779cb5-e79c-408e-802a-622198de763e,2026-04-23,manha,110,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
3ddd0aa0-11cf-4d84-b0f6-c4bff256c463,2026-04-24,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
934e124f-3f99-4cdb-a1ee-30b86e167b7e,2026-04-25,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
d1e168cc-3d63-45f5-a2b6-b36fb8825a5b,2026-04-26,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
c471e904-d97c-46de-80fb-3b92365abfc3,2026-04-27,manha,121,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
0df3dec3-ef33-4783-adcb-55e427c188f2,2026-04-28,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
aaab8e60-6fc5-4bae-99c8-13f2d4a50063,2026-04-29,manha,106,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
358bc6b7-fded-4127-85ad-40b72bcfafa1,2026-04-30,manha,110,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
ac858519-736b-4881-9b6e-b6ebb39082ed,2026-05-01,manha,128,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
a491cba5-c26b-44fd-81a1-48fe653a8cb7,2026-05-02,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
a2728a9e-3c45-4fc1-9f1a-c6a56b4f032c,2026-05-03,manha,107,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
02b1bdff-9145-41c0-97fb-7aed38304b18,2026-05-04,manha,121,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
5aa640f4-3070-48f0-b884-9eb62fb77c06,2026-05-05,manha,109,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
08557f42-cb54-40db-a8f8-c5a56c2cfcc7,2026-05-06,manha,106,Anestesista MG,mg,2026-04-06T18:22:46.466+00:00,alta
9e68d7f9-3e27-4c7a-ba43-7dc4b1a16d91,2026-04-07,manha,104,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
34e13f59-a758-4c80-befc-1539359ad51b,2026-04-08,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
540d3748-4671-433e-9603-5b1b1ef4271a,2026-04-09,manha,105,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
389759f7-c5a1-4e09-8ede-2db4fbb3903e,2026-04-10,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
f282d3e5-6db1-42ab-8bc2-042413c81d7d,2026-04-11,manha,109,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
9a5fcaa6-69e9-471e-a3a2-7e15bb702032,2026-04-12,manha,106,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3377a9a9-7ae2-4b2b-a95c-09427b128edd,2026-04-13,manha,121,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
f1a100c4-9512-4061-bd44-f0d0df9892b5,2026-04-14,manha,104,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
7250b177-d698-4e1b-b822-f709fae7aef0,2026-04-15,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e65d32bc-db4c-4f75-a292-8c364846fde8,2026-04-16,manha,105,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
58e2a804-5f4c-4faf-8767-efb24b6bb244,2026-04-17,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
105ce9f9-68e9-4441-8564-9a13082fcd9e,2026-04-18,manha,109,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
84e9bd65-c742-47c2-845f-e9c321c38367,2026-04-19,manha,106,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
4bca28d4-ff17-415a-aac5-f38d902a3ba4,2026-04-20,manha,121,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5b55f234-1c93-483d-8941-366371a250b5,2026-04-21,manha,116,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
f43eecd3-7a31-4ebd-b7b9-6dc0db57ce4f,2026-04-22,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
87014206-bba8-4b2a-9505-c5453bf69f0b,2026-04-23,manha,105,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
06e90588-d892-4f95-b8f2-3bb4e51e71fc,2026-04-24,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
239f0643-fa86-4acb-8e73-6c19b47af905,2026-04-25,manha,109,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3a57512f-af60-4146-ba06-509337275f5b,2026-04-26,manha,106,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
5186f5ae-8149-4d12-b168-3b8eb7240dd4,2026-04-27,manha,121,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
c5ce4b94-01b1-4870-a88a-ea7c6c487dbf,2026-04-28,manha,104,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b6be7f26-a715-4d37-9054-80a7afcdf298,2026-04-29,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
0f0e79b6-b36e-44c2-96c8-2a31d0439b6d,2026-04-30,manha,105,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
c344ddd8-e69d-44e9-a38e-5094c361758c,2026-05-01,manha,129,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
2aef24bb-de69-4238-bd20-672e7834ece8,2026-05-02,manha,109,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
e0465719-f98e-4cd9-b2b3-bbc02464090f,2026-05-03,manha,106,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
3e83d900-0e4f-4755-b2d4-66df27b6ca54,2026-05-04,manha,121,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b20d3312-b3d9-49c1-b44f-06b326e8038b,2026-05-05,manha,104,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
b195b9a9-ff39-486a-a51f-6a05e79170d1,2026-05-06,manha,110,ENFERMARIA Vitória - ES,es,2026-04-06T18:22:46.466+00:00,alta
016668c0-2de6-4a4b-947a-84c0feafe75b,2026-04-07,manha,140,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
6ffcac29-23bb-4965-86fa-3430546965bd,2026-04-08,manha,134,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e0b3cd1d-a8cd-4f42-8623-02e5d17e6306,2026-04-09,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
0d6dc42d-9dd1-4c31-9159-67e9c077963f,2026-04-10,manha,146,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
32c30e47-0090-4382-a50c-7a412321db9c,2026-04-11,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
046c456f-e708-446a-8da4-96ae767392bc,2026-04-12,manha,137,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
f78d231e-71d6-49f7-bbff-f48a5c61e2ed,2026-04-13,manha,158,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
ac137914-ef79-4012-8627-f22de829a72f,2026-04-14,manha,140,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
46e3f6ad-88cc-43a8-8710-96f7e927a358,2026-04-15,manha,134,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
15a33844-24c8-486d-9dd2-c613bf5dddba,2026-04-16,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
fc4779ab-03d3-4587-b547-9baec22ccd26,2026-04-17,manha,146,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
bbfda86c-85c7-44a6-80ad-11387c3de329,2026-04-18,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
fb0bfbd6-9827-4129-a1bb-2ce3cab45bd3,2026-04-19,manha,137,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
09e6789d-c090-4f70-b309-6daf4b0f6aff,2026-04-20,manha,158,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1765b573-0438-40fc-9419-6d7fb029ab31,2026-04-21,manha,156,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e9bc4eb6-4c93-487c-b887-a2377dd1dd99,2026-04-22,manha,134,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
20817269-bb8c-456e-a01f-63f2995e7594,2026-04-23,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
d828c77d-e122-4b84-83c9-d959611ab2dc,2026-04-24,manha,146,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1d4b3979-05e0-42d4-a19b-4548c144c9d3,2026-04-25,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
8860ba35-d8be-4eb3-b14d-a1ae048272c5,2026-04-26,manha,137,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
be22e0a0-9f0c-4992-be5d-4b68a8625559,2026-04-27,manha,158,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
112f14f7-12bc-4582-9a06-0ffe430b691f,2026-04-28,manha,140,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
6d21e591-91a2-4856-a5ca-49384f069da8,2026-04-29,manha,134,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
fd86d2cc-fe61-4325-ac43-13f65615eb33,2026-04-30,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
2f7bfe8a-54f5-42ea-9cdb-550d8ed5b843,2026-05-01,manha,172,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
2ac7bb4d-cc66-4aa3-bee1-9a39bd1a388b,2026-05-02,manha,139,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
3f3f53c5-f83d-433b-92c3-c3ec960f2453,2026-05-03,manha,137,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
aa589312-2faf-430f-8086-a5a97c18b254,2026-05-04,manha,158,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
95a62303-a617-498f-bc78-8b8328efbf05,2026-05-05,manha,140,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
08630451-0ee9-4781-bb57-c2c2ace568c5,2026-05-06,manha,134,PS Barra da Tijuca - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
effb3728-381c-4ab6-b051-2a174be09509,2026-04-07,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
aef43e33-b406-443a-919c-6f73e2903653,2026-04-08,manha,128,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
57f098a9-8276-4166-8676-8845a079ca72,2026-04-09,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
77c86c82-0e3f-48e2-bb7d-d0955a0c1dc9,2026-04-10,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
e3b6132d-acd5-4532-8330-1700363cda7c,2026-04-11,manha,134,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
9ff5627c-9879-414d-b31d-30ce5638df58,2026-04-12,manha,129,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
1371c877-6104-4f8a-9a77-1578221817eb,2026-04-13,manha,145,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
793fd58d-ae50-409f-a569-e7f1027421b2,2026-04-14,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
f12f311b-72a1-4ecf-96e9-b66644290ca4,2026-04-15,manha,128,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
7261a465-9809-47ea-b905-2e48b67d5dba,2026-04-16,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
6ef49c77-69e7-4a59-a50e-d6bbb91b9b98,2026-04-17,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
4baa20b4-13c7-4d73-aae1-fd91b71b01c9,2026-04-18,manha,134,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
b9dda551-a604-4717-bbfa-e7064725e355,2026-04-19,manha,129,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
e5ffc2fa-0e70-41f0-b7d0-55bd2b06d0e9,2026-04-20,manha,145,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
4a618134-de95-426b-b57d-261fcae5f34b,2026-04-21,manha,147,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
444ddbc8-ea8f-4efa-8479-0257f5b3d83d,2026-04-22,manha,128,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
8dcdca24-1198-4f66-9672-06a30028fdb5,2026-04-23,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
64737f26-8a99-41ee-bdf0-30d4864dd93b,2026-04-24,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
add3bc47-fda0-41a6-b999-daaa6ddc7b07,2026-04-25,manha,134,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
c9cb626a-4cfd-4de7-979c-a1972ac731b0,2026-04-26,manha,129,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
9c3bf7ce-db1a-4e43-9752-84f35a85999f,2026-04-27,manha,145,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
80695823-3319-441c-af3a-63a2becbdb01,2026-04-28,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
40afef0e-f83f-4a52-814f-4aa86659f0bb,2026-04-29,manha,128,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
a6f3a58f-a517-4db9-805c-45d15a280070,2026-04-30,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
1e30ccab-666a-4fa2-b9cf-f8844977e1cf,2026-05-01,manha,154,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
29ce2218-34c8-40a2-b285-0d2117c080d1,2026-05-02,manha,134,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
61b45d79-f22e-46dc-805f-75c225b30eed,2026-05-03,manha,129,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
863afc22-3fde-40cc-bd5e-51f9886b5b3e,2026-05-04,manha,145,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
e2a62638-f252-4d05-b65a-e4b16b9f64f3,2026-05-05,manha,131,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
759c6300-59d5-4ad9-81a9-0ca68a999cb9,2026-05-06,manha,128,PS Botafogo - RS,rj,2026-04-06T18:22:46.466+00:00,alta
060dcf0a-d68a-47f0-b7d1-511010297f99,2026-04-07,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4b0629b3-f2df-47a0-a82a-e3a9baceea8c,2026-04-08,manha,123,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e807a5ab-6d24-444a-bc8b-91f78e797a89,2026-04-09,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
cb15abb1-99e1-4922-81e0-d96f1dfcc945,2026-04-10,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
8e2f9347-9537-4192-a71e-6ba54a35885c,2026-04-11,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
7f1c4a70-ba5f-43cf-8d8c-3c5946a79ee1,2026-04-12,manha,124,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
67865e03-1ce6-427f-853a-34972fa79082,2026-04-13,manha,141,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
db6243bc-6216-4915-94ab-856354b27a11,2026-04-14,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1ba5ba8b-9594-4aff-b5e2-e7368eaef59c,2026-04-15,manha,123,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
c75e0e22-bdbd-4c94-851b-7d343af373fc,2026-04-16,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
de2ed451-5853-40de-bb5e-b8a01e032191,2026-04-17,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
5eef8458-2d29-4b0f-932a-c448fbe04722,2026-04-18,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
6a648e57-75c2-4f35-979d-2f5f2cba3358,2026-04-19,manha,124,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
3704dd8a-a3bf-4704-a079-b091cc06afb7,2026-04-20,manha,141,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
c0e00bf6-ab55-43ea-a99a-71b90dda6076,2026-04-21,manha,140,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
af7159d7-5833-487f-98c8-17d248e184b1,2026-04-22,manha,123,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
8f245e87-23c7-4b5e-ad07-a3161964dbbd,2026-04-23,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
e2f7fdf4-043c-4988-9a80-0250804b7233,2026-04-24,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
83d601df-605f-4cbf-9dac-25f6b35b0043,2026-04-25,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
7d48894d-5ec5-4709-8107-53ad89612d51,2026-04-26,manha,124,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
4a39c357-afc3-4ae1-be44-13120da59622,2026-04-27,manha,141,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
cc66d5f9-68e2-4a18-935a-a18513e85e52,2026-04-28,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
bdbd15b8-f2e0-4629-b96a-609505d0baee,2026-04-29,manha,123,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
97d6a407-07a0-4732-817d-846218b1b588,2026-04-30,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1012eb5d-6efb-41e3-a56c-4a011b7be835,2026-05-01,manha,148,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
1e60905a-308e-478e-a333-4eb46a6141de,2026-05-02,manha,126,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
55de0374-9d31-4170-a870-407f80f2799b,2026-05-03,manha,124,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
b12d0a27-6ad1-4bde-9903-3a58d629dd80,2026-05-04,manha,141,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
da5ae334-ce33-41b6-888f-b3d06f458f48,2026-05-05,manha,125,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
334c2575-acee-497c-96e3-fea4ffe1b736,2026-05-06,manha,123,PS Campo grande - RJ,rj,2026-04-06T18:22:46.466+00:00,alta
ac81e8a2-e3d0-4951-b15f-bfb9f9c8b188,2026-04-07,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
f188f3a4-501b-4405-9442-811d76d52ded,2026-04-08,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
6df007e6-794f-420a-9ae9-307a36937fd3,2026-04-09,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
8498ff72-badc-419c-a65d-6295b9d055c8,2026-04-10,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
4bb2e409-7417-487b-8523-95dcc5581e12,2026-04-11,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
6d4b961c-1e79-48ce-bbf3-5b6ae2d81e0f,2026-04-12,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
1883a092-872b-4522-b57f-f295de45771f,2026-04-13,manha,108,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
53391246-9033-4f6e-8dfe-3f926863f161,2026-04-14,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
18cfe1c2-0eeb-4972-b4cb-d87bdd4e37b0,2026-04-15,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
fe732992-223c-4139-bce5-a3fcee7a8573,2026-04-16,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
7ac2cb5e-9736-4674-bfc4-f1e4523e05e4,2026-04-17,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
1d8a7999-4fbc-4f20-8bf5-6d68cf30d0f1,2026-04-18,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
33445499-c0b1-4ea2-9884-0eb94f8618b5,2026-04-19,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
ce1d5ece-8b69-453d-9a52-3797b511f874,2026-04-20,manha,108,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
a6338224-4a66-4881-a7fe-002075ab9d74,2026-04-21,manha,108,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
f709ab1a-2ab7-47e7-9d0d-84d406acbf98,2026-04-22,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
366c2dc5-bc85-42bb-83cf-65e4c2369929,2026-04-23,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
ce20bdbc-19e1-44cb-b419-8944b9f3ceed,2026-04-24,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
42f0f471-a56e-49a5-bd35-08473204fb75,2026-04-25,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
73446030-c23a-4edd-b09d-5b2f5d2042de,2026-04-26,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
45a729e3-1e85-48fe-97f7-99a514f04a1d,2026-04-27,manha,108,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
a1560016-130b-48c5-be61-d4eb36e213a8,2026-04-28,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
c1bae7b3-b951-4603-94bd-4a4f51d1356a,2026-04-29,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
c2bbce09-ea7f-45ee-b7ab-4e171cfbafb2,2026-04-30,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
63c99b77-6adc-4e3f-bd9b-ec8a30d0ebd5,2026-05-01,manha,115,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
666bf53c-53ab-45fa-adc5-8958e3ddc9c6,2026-05-02,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
017c1eda-4e20-468f-9422-4f806e8550cf,2026-05-03,manha,98,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
40828c43-52af-4687-b8f2-1986479331b6,2026-05-04,manha,108,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
1e964f6d-b0df-437e-8837-4f1e77facd18,2026-05-05,manha,97,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
a9450efd-0ace-4b3b-a8b1-c6d0ff1a9d69,2026-05-06,manha,95,PS Pampulha - MG,mg,2026-04-06T18:22:46.466+00:00,alta
69e18a2f-5892-4454-911f-768eb4939eac,2026-04-07,manha,108,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
9fc046a2-094c-49f0-99f1-7141be73df3c,2026-04-08,manha,107,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
f6e8c310-f395-4e2a-a769-e642a5fee86a,2026-04-09,manha,109,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
d35e18a5-cb2c-4748-bdf6-a742f4e2d2e6,2026-04-10,manha,110,PS Sig - DF,df,2026-04-06T18:22:46.466+00:00,alta
