id,data,turno,total_atendimentos,unidade,regional,created_at
3e52b93a-019e-4688-b373-8076b478847f,2026-04-03,Noite,79,PS Vitural - Web,,2026-04-09 13:43:43
9b2d42e3-1e5a-4b51-ad6f-9b56dc5b2968,2026-04-03,Noite,71,PS Botafogo - RS,,2026-04-09 13:43:43
4b343d11-c4f4-4da1-97ac-b1f87ddfa083,2026-04-04,Noite,55,PS Taguatinga - DF,,2026-04-09 13:43:44
52a76058-99a6-42f9-87a8-b6f67ed16bb9,2026-04-04,Noite,76,PS Botafogo - RS,,2026-04-09 13:43:44
4164fe06-111c-4fd2-a8e3-61ec6217a995,2026-04-03,Noite,50,PS Sig - DF,,2026-04-09 13:43:44
327a8afd-96f6-4d30-95dd-651e5b7c9948,2026-04-05,Noite,74,PS Vitória - ES,,2026-04-09 13:43:44
e3e1df8f-2d32-427c-b420-477c426a6bb6,2026-04-04,Noite,57,PS Vitural - Web,,2026-04-09 13:43:44
507bd339-a40a-4777-8675-10563bde5b2c,2026-04-03,Noite,74,PS Taguatinga - DF,,2026-04-09 13:43:44
3343a650-66a9-4ac4-9aa7-515400913fff,2026-04-05,Noite,61,PS Botafogo - RS,,2026-04-09 13:43:44
b8ccb070-c15b-4a90-8cb8-065d311857d6,2026-04-04,Noite,51,PS Sig - DF,,2026-04-09 13:43:44
831ba284-42d8-4028-b065-60173c73126f,2026-04-05,Noite,56,PS Campo grande - RJ,,2026-04-09 13:43:44
109d0f9f-5acc-4291-a725-7b6f0dd06499,2026-04-04,Noite,76,PS Campo grande - RJ,,2026-04-09 13:43:44
9668b0aa-f997-480e-b277-66019a5e98eb,2026-04-03,Noite,75,PS Barra da Tijuca - RJ,,2026-04-09 13:43:44
f9cc5233-2ac7-45f1-917d-c52520e4dc6b,2026-04-05,Noite,42,PS Vitural - Web,,2026-04-09 13:43:44
677d5bd7-fc3d-4c85-9e4d-48f29977a8fe,2026-04-04,Noite,79,PS Pampulha - MG,,2026-04-09 13:43:44
b586940a-c990-4949-817c-54c999b50aa9,2026-04-03,Noite,61,PS Vila Velha - ES,,2026-04-09 13:43:44
47100c8e-9c0a-477d-b013-7b3242f8ce02,2026-04-04,Noite,57,PS Vila Velha - ES,,2026-04-09 13:43:44
f34c1bc2-d16b-42e1-924f-f996ad1d43d3,2026-04-03,Noite,54,ENFERMARIA Vitória - ES,,2026-04-09 13:43:44
f7735630-6502-4bdf-abb4-1bdc380754f3,2026-04-03,Noite,52,PS Vitória - ES,,2026-04-09 13:43:44
d5e217fa-34e2-4b1e-94a3-371fa1b3400a,2026-04-04,Noite,45,PS Barra da Tijuca - RJ,,2026-04-09 13:43:44
a0680b08-0bc2-4dd1-a3d9-22799e412b7e,2026-04-05,Noite,48,PS Taguatinga - DF,,2026-04-09 13:43:44
23becd97-31de-4587-8482-581ba84c4342,2026-04-05,Noite,55,PS Vila Velha - ES,,2026-04-09 13:43:44
4c95f3d9-80be-4459-9f7f-430821f8a4bb,2026-04-05,Noite,75,PS Sig - DF,,2026-04-09 13:43:44
fec14666-44db-4f02-b8d1-bcda7911ddf8,2026-04-05,Noite,76,ENFERMARIA Vitória - ES,,2026-04-09 13:43:44
98ba3dfe-2669-4358-98d9-1ac4a69f5b23,2026-04-05,Noite,75,PS Pampulha - MG,,2026-04-09 13:43:44
edc229bf-8a5e-4c13-9fec-ccd3bcfcc4b1,2026-04-05,Noite,64,PS Barra da Tijuca - RJ,,2026-04-09 13:43:44
65df268e-6161-42b6-ba4d-26970135b324,2026-04-04,Noite,48,PS Vitória - ES,,2026-04-09 13:43:44
bc764164-9f12-470f-99fc-c99853f31c78,2026-04-03,Madrugada,57,PS Pampulha - MG,,2026-04-09 13:43:44
c7ff2321-b06e-48a9-8576-bf7f24e84441,2026-04-03,Madrugada,76,PS Campo grande - RJ,,2026-04-09 13:43:44
044d947a-2a49-40dd-8651-5769ab7b929c,2026-04-03,Madrugada,78,PS Vitural - Web,,2026-04-09 13:43:44
f4a9438a-23d5-44b1-96a4-fabbd75348d5,2026-04-03,Madrugada,77,PS Botafogo - RS,,2026-04-09 13:43:44
7a464bc4-b13a-43e7-a3c7-daffb9dac328,2026-04-04,Madrugada,77,PS Taguatinga - DF,,2026-04-09 13:43:44
0a34e7cf-870b-498a-8141-c93a607342f5,2026-04-04,Madrugada,45,PS Botafogo - RS,,2026-04-09 13:43:45
2c064cef-ee37-4792-8353-e98a051fdfaf,2026-04-05,Madrugada,71,PS Vitória - ES,,2026-04-09 13:43:45
6502a8d8-d417-4214-9a90-b37db4df2b91,2026-04-05,Madrugada,73,PS Botafogo - RS,,2026-04-09 13:43:45
02942f7e-a087-48d6-b5b5-f67e493ddbff,2026-04-04,Madrugada,62,PS Sig - DF,,2026-04-09 13:43:45
108a8e9c-a3f5-4156-9ba7-be8405b14c0d,2026-04-05,Madrugada,56,PS Campo grande - RJ,,2026-04-09 13:43:45
ba2a398f-6ca1-4e73-a31c-b5ccdec072f2,2026-04-04,Madrugada,55,PS Campo grande - RJ,,2026-04-09 13:43:45
de8c4119-7c27-49f2-b25e-ae119b11ed07,2026-04-03,Madrugada,42,PS Barra da Tijuca - RJ,,2026-04-09 13:43:45
3c1e6ea7-fd9f-47eb-ae4f-1dc562075192,2026-04-04,Madrugada,78,PS Vitural - Web,,2026-04-09 13:43:45
be42b526-9d5f-43f8-adec-8be26d65a7d9,2026-04-03,Madrugada,55,PS Taguatinga - DF,,2026-04-09 13:43:45
5e3a77aa-ed7f-4f87-aeef-a32e32eca7ab,2026-04-03,Madrugada,57,PS Sig - DF,,2026-04-09 13:43:45
922fd4e6-04d6-4306-92db-51751a646c1b,2026-04-03,Madrugada,76,PS Vila Velha - ES,,2026-04-09 13:43:45
fbf323de-8d93-46bd-9222-cde781c0b216,2026-04-04,Madrugada,48,PS Vila Velha - ES,,2026-04-09 13:43:45
07e0820b-11eb-4bf0-9a19-61d197ea93a7,2026-04-03,Madrugada,45,ENFERMARIA Vitória - ES,,2026-04-09 13:43:45
991b791c-7704-4e9f-ae6e-7b0a55c5c11a,2026-04-03,Madrugada,74,PS Vitória - ES,,2026-04-09 13:43:45
3746b341-0815-458c-ae74-08e33f7d8de6,2026-04-05,Madrugada,56,PS Vitural - Web,,2026-04-09 13:43:45
b1fec85e-8a40-40db-9647-cd6c4cb7d3f1,2026-04-04,Madrugada,43,PS Pampulha - MG,,2026-04-09 13:43:45
e4283538-3677-4f98-b000-3279dee9e5ab,2026-04-05,Madrugada,77,PS Taguatinga - DF,,2026-04-09 13:43:45
b7aec466-226b-4e6e-aa58-5bc73d1d2e2b,2026-04-04,Madrugada,77,PS Barra da Tijuca - RJ,,2026-04-09 13:43:45
8317023d-79ce-4c43-b85c-6bc517ccff99,2026-04-05,Madrugada,49,ENFERMARIA Vitória - ES,,2026-04-09 13:43:45
2424dcfd-e3d5-4488-8d14-c37a01e81c84,2026-04-05,Madrugada,59,PS Vila Velha - ES,,2026-04-09 13:43:45
23c44d53-517d-4687-a3d3-21691b81f600,2026-04-05,Madrugada,57,PS Sig - DF,,2026-04-09 13:43:45
3539d707-f129-46c4-bde7-7efdddcdb5de,2026-04-05,Madrugada,44,PS Pampulha - MG,,2026-04-09 13:43:45
a60b51e5-9e48-4ab5-beb6-0ecc5aebd5ef,2026-04-05,Madrugada,60,PS Barra da Tijuca - RJ,,2026-04-09 13:43:45
ab936a99-3341-4c56-aad5-55ac1f7fea28,2026-04-04,Madrugada,71,PS Vitória - ES,,2026-04-09 13:43:45
483bd532-4c6e-4085-936a-39584c491237,2026-04-02,Manhã,73,PS Pampulha - MG,,2026-04-09 13:43:45
08186b1f-d7ae-4ba8-b60c-c0e901156a56,2026-04-02,Manhã,63,PS Campo grande - RJ,,2026-04-09 13:43:45
d7d571c0-a1b5-4c5f-8828-ec235e644a45,2026-04-02,Manhã,72,PS Vitural - Web,,2026-04-09 13:43:45
a68e80cf-528a-434d-b4e8-efa30dcc07ca,2026-04-02,Manhã,64,PS Botafogo - RS,,2026-04-09 13:43:45
d7423838-bb2a-4d60-864c-67a7a57cdd91,2026-04-03,Manhã,63,PS Taguatinga - DF,,2026-04-09 13:43:45
9753deb1-1ae2-4263-89f7-067dade73e83,2026-04-03,Manhã,78,PS Botafogo - RS,,2026-04-09 13:43:45
2d232f4c-bb71-430b-b142-8e0e7cf37f06,2026-04-04,Manhã,54,PS Vitória - ES,,2026-04-09 13:43:45
645d6e0a-181f-4e11-8409-fa34cc1bfb55,2026-04-03,Manhã,70,PS Campo grande - RJ,,2026-04-09 13:43:45
53b6c155-7bd4-4c85-80e3-8867c6404020,2026-04-02,Manhã,52,PS Barra da Tijuca - RJ,,2026-04-09 13:43:45
7fff4e9e-6774-4b6c-be4b-cc3ad99993f7,2026-04-03,Manhã,59,PS Vitural - Web,,2026-04-09 13:43:45
0b4d2528-25f7-4a2f-a3ce-a9d44372163e,2026-04-04,Manhã,65,PS Campo grande - RJ,,2026-04-09 13:43:45
b322f6e9-7677-4203-958d-dd68c4985df0,2026-04-02,Manhã,68,PS Sig - DF,,2026-04-09 13:43:45
8451568e-2ec1-4379-9fa1-b74ee157c335,2026-04-02,Manhã,45,PS Vila Velha - ES,,2026-04-09 13:43:45
9fe8d3ad-4984-48f9-8d4e-a3613ec8fcc5,2026-04-03,Manhã,50,PS Sig - DF,,2026-04-09 13:43:45
99b334e8-e454-426c-b31a-df7bd9b6f211,2026-04-02,Manhã,70,PS Taguatinga - DF,,2026-04-09 13:43:45
1d24f38f-debd-427e-b942-5611596407ad,2026-04-02,Manhã,46,PS Vitória - ES,,2026-04-09 13:43:46
f7f81b34-a36f-449b-b487-d25c702b286b,2026-04-03,Manhã,42,PS Vila Velha - ES,,2026-04-09 13:43:46
cc0342fa-aa57-4d39-bc1c-62681d91492e,2026-04-04,Manhã,55,PS Vitural - Web,,2026-04-09 13:43:46
e953718c-c4e2-46bb-9af9-0d087602a5d0,2026-04-03,Manhã,77,PS Pampulha - MG,,2026-04-09 13:43:46
82a12379-f299-4733-9024-8489169d9b9f,2026-04-02,Manhã,42,ENFERMARIA Vitória - ES,,2026-04-09 13:43:46
c036ab9b-807c-4772-b14d-52bf7c9db9cb,2026-04-04,Manhã,63,PS Botafogo - RS,,2026-04-09 13:43:46
cbfd2e0c-a111-4a38-8212-4c9ddbe0e423,2026-04-04,Manhã,78,ENFERMARIA Vitória - ES,,2026-04-09 13:43:46
352dec92-0dc3-4ce6-a821-485e0dfab4bf,2026-04-03,Manhã,72,PS Barra da Tijuca - RJ,,2026-04-09 13:43:46
08660f4e-16b9-4a13-93e3-f91a2f455321,2026-04-04,Manhã,58,PS Pampulha - MG,,2026-04-09 13:43:46
69e36f0a-03d2-44e1-862e-afa685424a73,2026-04-04,Manhã,72,PS Barra da Tijuca - RJ,,2026-04-09 13:43:46
dcace25d-646e-4bd9-afcf-85399a31dd7d,2026-04-03,Manhã,59,PS Vitória - ES,,2026-04-09 13:43:46
de1851c1-6c2b-4dcd-9fb5-2cc14f9641ac,2026-04-04,Manhã,54,PS Taguatinga - DF,,2026-04-09 13:43:46
ba9d74e9-5dfa-4a69-8a8f-5eb0d913cd14,2026-04-04,Manhã,69,PS Vila Velha - ES,,2026-04-09 13:43:46
7b01d544-a559-488a-9772-a2491c3b1d74,2026-04-04,Manhã,62,PS Sig - DF,,2026-04-09 13:43:46
5c17e1ed-5ed4-4b31-b245-5db7d6e1e3ed,2026-04-02,Tarde,77,PS Pampulha - MG,,2026-04-09 13:43:46
5dc004f0-b6b3-4cdb-bb18-c003175f9522,2026-04-03,Tarde,48,PS Taguatinga - DF,,2026-04-09 13:43:46
9847f947-277d-41cb-8bf8-3f310441b44a,2026-04-02,Tarde,53,PS Botafogo - RS,,2026-04-09 13:43:46
ae142cb2-9679-43e1-875a-b0bf30bd4f49,2026-04-02,Tarde,48,PS Campo grande - RJ,,2026-04-09 13:43:46
606d9d56-7302-4b5e-803a-33906174ada1,2026-04-02,Tarde,72,PS Vitural - Web,,2026-04-09 13:43:46
3fc09a49-af28-442c-b405-493c07e36392,2026-04-03,Tarde,77,PS Botafogo - RS,,2026-04-09 13:43:46
df2550b2-22de-4755-ab36-c27c1dffa0c4,2026-04-04,Tarde,62,PS Vitória - ES,,2026-04-09 13:43:46
6da375a0-d211-4253-a616-e9b9b6bcf1aa,2026-04-03,Tarde,62,PS Campo grande - RJ,,2026-04-09 13:43:46
42b61543-0360-4cce-a8e0-8372748677a0,2026-04-02,Tarde,70,PS Sig - DF,,2026-04-09 13:43:46
6c881e66-36b5-40fd-875f-ae4632fbc4ad,2026-04-02,Tarde,56,PS Vila Velha - ES,,2026-04-09 13:43:46
9ec07cf2-e6b5-4182-a0b6-73e60acfc6d5,2026-04-03,Tarde,63,PS Sig - DF,,2026-04-09 13:43:46
a8f24b87-6bc7-4f99-ab66-68e337d092f9,2026-04-02,Tarde,53,PS Taguatinga - DF,,2026-04-09 13:43:46
f0e24d81-91b9-44ba-b46e-21988315571b,2026-04-02,Tarde,75,PS Vitória - ES,,2026-04-09 13:43:46
6ef37e4b-dd03-4aa2-a962-31dc3927efa4,2026-04-03,Tarde,79,PS Vitural - Web,,2026-04-09 13:43:46
5cc96541-423c-4d7a-bdd7-a06c2649f519,2026-04-04,Tarde,72,PS Campo grande - RJ,,2026-04-09 13:43:46
7d793f1b-9806-4cbd-a567-4a1bb0669ef4,2026-04-02,Tarde,77,PS Barra da Tijuca - RJ,,2026-04-09 13:43:46
59b2b038-11fb-4df6-b166-cfdffe7750a9,2026-04-03,Tarde,40,PS Vila Velha - ES,,2026-04-09 13:43:46
9cbc3944-d7c3-4ae5-aba9-4544681c9ba7,2026-04-02,Tarde,69,ENFERMARIA Vitória - ES,,2026-04-09 13:43:46
b1af7926-32da-4182-88fa-45c7f0933a7b,2026-04-04,Tarde,42,PS Botafogo - RS,,2026-04-09 13:43:47
b1e8af66-7a7c-479f-b122-77ee4cf879fd,2026-04-03,Tarde,49,PS Pampulha - MG,,2026-04-09 13:43:47
021faf0e-9719-4395-9ea6-8608910bc1d4,2026-04-04,Tarde,76,PS Vitural - Web,,2026-04-09 13:43:47
f09ecd9a-6f61-4871-b9f6-8f0b20bb0c3d,2026-04-04,Tarde,71,ENFERMARIA Vitória - ES,,2026-04-09 13:43:47
b56e91b0-279a-4ab8-8f90-878033e64001,2026-04-03,Tarde,75,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
803f8fa0-1c3a-47e7-bc04-e3f007b44b0f,2026-04-04,Tarde,60,PS Pampulha - MG,,2026-04-09 13:43:47
f60bc396-05b7-42fb-91b3-ee4ce036964c,2026-04-04,Tarde,45,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
f1825b66-d6f4-494d-8bbe-b04c76da3d73,2026-04-04,Tarde,71,PS Sig - DF,,2026-04-09 13:43:47
6426a7a8-a482-4eda-a6fe-ca82c7601975,2026-04-04,Tarde,56,PS Taguatinga - DF,,2026-04-09 13:43:47
fecb7a5d-636f-4c9a-b2e1-725598b82a9b,2026-04-04,Tarde,52,PS Vila Velha - ES,,2026-04-09 13:43:47
81fe30ef-5963-47f2-a0cc-4c8b4fae44f6,2026-04-03,Tarde,68,PS Vitória - ES,,2026-04-09 13:43:47
a8b0a4e5-228f-4e8f-8892-a46767e07ba5,2026-04-02,Noite,40,PS Pampulha - MG,,2026-04-09 13:43:47
8dd140c7-cbc1-427a-939f-99546aa71e77,2026-04-03,Noite,69,PS Taguatinga - DF,,2026-04-09 13:43:47
8deb6542-69a4-4bb6-bd40-058ece49241d,2026-04-02,Noite,62,PS Botafogo - RS,,2026-04-09 13:43:47
34d49078-5451-46a5-8fc7-5e50dab5906c,2026-04-02,Noite,78,PS Campo grande - RJ,,2026-04-09 13:43:47
4eebacdd-a81e-4418-b634-670de759f485,2026-04-02,Noite,68,PS Vitural - Web,,2026-04-09 13:43:47
1c67cc92-8057-46d0-a5bf-f37d15305828,2026-04-03,Noite,62,PS Botafogo - RS,,2026-04-09 13:43:47
8f17a032-df84-46f0-9c2d-f3663c965353,2026-04-02,Noite,77,PS Vila Velha - ES,,2026-04-09 13:43:47
50aa3e6a-140b-46ef-9236-2b9b0b5560e7,2026-04-03,Noite,61,PS Sig - DF,,2026-04-09 13:43:47
88dafbeb-bdf1-477d-8996-c6ee237b105f,2026-04-02,Noite,72,PS Taguatinga - DF,,2026-04-09 13:43:47
6de82b11-2397-4324-a4f9-bd8dc1ad8596,2026-04-04,Noite,67,PS Vitória - ES,,2026-04-09 13:43:47
1fdafed3-c7e9-49d0-b495-cd14ecfc029f,2026-04-03,Noite,72,PS Vitural - Web,,2026-04-09 13:43:47
6437f602-f4f6-4ee9-a768-4f75bf0cc486,2026-04-04,Noite,62,PS Campo grande - RJ,,2026-04-09 13:43:47
b511ca91-749d-4d2e-91c5-c5186d6ed65c,2026-04-02,Noite,56,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
76b5fc36-3be2-4563-8a6b-c4522fef59bb,2026-04-03,Noite,76,PS Vila Velha - ES,,2026-04-09 13:43:47
87267e44-84d1-4260-ab64-029434d5b1fb,2026-04-02,Noite,40,ENFERMARIA Vitória - ES,,2026-04-09 13:43:47
30270f62-ae36-463a-b821-ae0f0059209c,2026-04-04,Noite,55,PS Botafogo - RS,,2026-04-09 13:43:47
b59f2545-546a-4810-910a-b63dd4f4d991,2026-04-03,Noite,75,PS Pampulha - MG,,2026-04-09 13:43:47
4a9f8113-ad46-45f9-8fd2-1e65f0e9f13e,2026-04-02,Noite,55,PS Vitória - ES,,2026-04-09 13:43:47
f7ed4e63-53f7-44b9-bb82-a72faa448835,2026-04-03,Noite,74,PS Campo grande - RJ,,2026-04-09 13:43:47
2852d7ba-954e-4de7-b691-2d6d71264787,2026-04-02,Noite,41,PS Sig - DF,,2026-04-09 13:43:47
96bab301-2ebc-408d-8381-d516ff62866e,2026-04-04,Noite,46,PS Vitural - Web,,2026-04-09 13:43:47
0e9d2697-2042-4e13-8d3c-eb5ab389ecc9,2026-04-04,Noite,64,ENFERMARIA Vitória - ES,,2026-04-09 13:43:47
a465055c-482c-4aeb-9746-86b202326695,2026-04-03,Noite,65,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
d024208b-0b52-4a8b-b4a9-47756e952eef,2026-04-04,Noite,55,PS Pampulha - MG,,2026-04-09 13:43:47
fd167f2c-d8aa-4393-9c13-07ff273701d6,2026-04-04,Noite,55,PS Vila Velha - ES,,2026-04-09 13:43:47
b7603997-2696-45ff-a44c-8f926a6d7dd7,2026-04-03,Noite,77,PS Vitória - ES,,2026-04-09 13:43:47
9ea1d412-3913-4043-85cd-61e855ffade6,2026-04-04,Noite,72,PS Sig - DF,,2026-04-09 13:43:47
0d6572f7-6bfc-4e9d-9709-fcd23ffda819,2026-04-04,Noite,79,PS Taguatinga - DF,,2026-04-09 13:43:47
3925d0a5-c4e0-4fbf-a912-be9178d0d9ef,2026-04-04,Noite,67,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
70d9771b-f837-4e88-bcc0-adea5728bef6,2026-04-02,Madrugada,55,PS Pampulha - MG,,2026-04-09 13:43:47
7d60f30c-96e3-4412-a6cd-b5b02aab1121,2026-04-03,Madrugada,47,PS Taguatinga - DF,,2026-04-09 13:43:47
3856e3d0-f15c-419e-8391-fbaea486439f,2026-04-02,Madrugada,55,PS Vitural - Web,,2026-04-09 13:43:47
84a9a95f-0cd3-4489-a6d1-b31731985bb5,2026-04-02,Madrugada,52,PS Botafogo - RS,,2026-04-09 13:43:47
5f701898-111b-4e3c-a448-e0312bc6fe4c,2026-04-02,Madrugada,48,PS Campo grande - RJ,,2026-04-09 13:43:47
d0205a1f-cdf8-4541-86ff-b5d4a377f5c8,2026-04-03,Madrugada,63,PS Botafogo - RS,,2026-04-09 13:43:47
ab694738-c76c-4ed7-b18d-53dd2e32dbc7,2026-04-02,Madrugada,45,PS Vila Velha - ES,,2026-04-09 13:43:47
12b62bcb-fc7f-4202-9290-546fa4c46405,2026-04-03,Madrugada,46,PS Vitural - Web,,2026-04-09 13:43:47
a48811da-dde5-4389-bd0f-fd28898f5cdb,2026-04-02,Madrugada,51,PS Taguatinga - DF,,2026-04-09 13:43:47
1ec3add7-ed9e-4947-b612-8963e6b3f099,2026-04-02,Madrugada,44,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
f5a53ac3-1102-480f-985d-10bb85f51995,2026-04-03,Madrugada,73,PS Vila Velha - ES,,2026-04-09 13:43:47
173f7cd2-46c3-4cb0-b5ef-9c1117a20d12,2026-04-02,Madrugada,67,ENFERMARIA Vitória - ES,,2026-04-09 13:43:47
efebbffb-3c8f-4346-87c8-d14e692bb130,2026-04-04,Madrugada,61,PS Botafogo - RS,,2026-04-09 13:43:47
d83900c9-9dc7-424e-a0ac-e58d580db4ea,2026-04-04,Madrugada,75,PS Vitória - ES,,2026-04-09 13:43:47
40777103-4167-4157-8b0e-d5c51fc087e3,2026-04-02,Madrugada,49,PS Vitória - ES,,2026-04-09 13:43:47
731a6cde-e9a6-4795-b719-7de12d10cb78,2026-04-03,Madrugada,45,PS Campo grande - RJ,,2026-04-09 13:43:47
6f5ed567-f54f-4c31-ab79-109d287ebdd9,2026-04-02,Madrugada,41,PS Sig - DF,,2026-04-09 13:43:47
1d049e9c-f817-444b-8f30-40d36c360f9c,2026-04-03,Madrugada,51,PS Pampulha - MG,,2026-04-09 13:43:47
c391f248-604f-457c-bad0-ac6209afaf65,2026-04-03,Madrugada,75,PS Sig - DF,,2026-04-09 13:43:47
c0817dc6-4f82-464b-a8d1-6526913b82f9,2026-04-04,Madrugada,55,PS Campo grande - RJ,,2026-04-09 13:43:47
36e6fe1a-4e1f-45e9-9c1e-d74f0f9e34d4,2026-04-04,Madrugada,48,PS Vitural - Web,,2026-04-09 13:43:47
e124eae8-3e58-4c94-a509-20ed70af8704,2026-04-04,Madrugada,74,ENFERMARIA Vitória - ES,,2026-04-09 13:43:47
57a2bd09-4d16-405c-9f15-95ae978faa48,2026-04-03,Madrugada,45,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
3b540ced-a746-4ae2-a059-8ceb419b37d4,2026-04-04,Madrugada,61,PS Vila Velha - ES,,2026-04-09 13:43:47
ada2e88a-d5eb-41cd-8287-75cc9ae98497,2026-04-04,Madrugada,60,PS Taguatinga - DF,,2026-04-09 13:43:47
d61272a1-0e77-48f3-8ec1-583644807369,2026-04-04,Madrugada,69,PS Barra da Tijuca - RJ,,2026-04-09 13:43:47
85f59de9-6d97-458f-8301-257b8768b757,2026-04-04,Madrugada,70,PS Sig - DF,,2026-04-09 13:43:47
ad4ec657-b06d-4ae7-b6cd-9b5adb1adf6a,2026-04-04,Madrugada,44,PS Pampulha - MG,,2026-04-09 13:43:47
ce59a40f-5849-4f81-b2e3-9e2dab014cca,2026-04-03,Madrugada,44,PS Vitória - ES,,2026-04-09 13:43:48
17d415d8-cfb8-4450-99fb-537c8ab42090,2026-04-01,Manhã,55,PS Pampulha - MG,,2026-04-09 13:43:48
bc5f3a16-be4a-4372-ba3a-1ea145a52dd0,2026-04-01,Manhã,77,PS Campo grande - RJ,,2026-04-09 13:43:48
d429026f-cf47-48ae-af05-990fcdf2a371,2026-04-01,Manhã,56,PS Vitural - Web,,2026-04-09 13:43:48
228af2a3-8d4a-455e-b9a9-248a587accae,2026-04-01,Manhã,51,PS Botafogo - RS,,2026-04-09 13:43:48
98ec0522-d77e-4245-af59-4022928908cc,2026-04-02,Manhã,62,PS Taguatinga - DF,,2026-04-09 13:43:48
0810b82c-a7f3-454f-b450-326ccaa8052b,2026-04-02,Manhã,44,PS Botafogo - RS,,2026-04-09 13:43:48
5b23d803-ad39-40df-9981-fe32493521b2,2026-04-02,Manhã,62,PS Vitural - Web,,2026-04-09 13:43:48
d25975a7-4039-45b8-aac5-4691908c4ee3,2026-04-02,Manhã,50,PS Vila Velha - ES,,2026-04-09 13:43:48
9ffc1528-dc3e-47d2-b87a-5ad74e1b0a54,2026-04-01,Manhã,71,ENFERMARIA Vitória - ES,,2026-04-09 13:43:48
827dcf4e-4131-44f7-9cfc-bb84478891d7,2026-04-03,Manhã,62,PS Botafogo - RS,,2026-04-09 13:43:48
b762a058-3fb0-4dc5-8995-ed4289658e5b,2026-04-03,Manhã,65,PS Vitória - ES,,2026-04-09 13:43:48
276da3ff-7ac9-4916-a0e0-989aa7043851,2026-04-01,Manhã,53,PS Vitória - ES,,2026-04-09 13:43:48
58642ae4-3af6-4947-9801-addcb8dd5bde,2026-04-02,Manhã,46,PS Campo grande - RJ,,2026-04-09 13:43:48
9a2fb1b5-2abe-4b53-ab57-94247993c863,2026-04-01,Manhã,64,PS Sig - DF,,2026-04-09 13:43:48
c52cdae0-fc7e-4ada-89a0-fe5dcbc7ca4f,2026-04-02,Manhã,49,PS Pampulha - MG,,2026-04-09 13:43:48
68a818f5-7e6f-4541-8145-ee10ada3be5a,2026-04-02,Manhã,63,PS Sig - DF,,2026-04-09 13:43:48
c3045b60-1371-4934-877b-11b3aab666b1,2026-04-01,Manhã,77,PS Barra da Tijuca - RJ,,2026-04-09 13:43:48
276b47c3-7385-4b9b-ae99-fb453bccb326,2026-04-03,Manhã,78,PS Vitural - Web,,2026-04-09 13:43:48
c24e4d24-dfa6-4527-b8c2-f631fd30a5a8,2026-04-01,Manhã,55,PS Vila Velha - ES,,2026-04-09 13:43:48
eb543d94-a2fe-4f96-83cb-84b2994f290c,2026-04-03,Manhã,75,PS Campo grande - RJ,,2026-04-09 13:43:48
b5b18438-6e76-4fea-8831-15d6419bb623,2026-04-01,Manhã,51,PS Taguatinga - DF,,2026-04-09 13:43:48
4b204025-b551-40ce-9d52-7a4208126708,2026-04-03,Manhã,54,ENFERMARIA Vitória - ES,,2026-04-09 13:43:48
518953a1-7c3a-4fac-855b-d31707722b28,2026-04-03,Manhã,49,PS Vila Velha - ES,,2026-04-09 13:43:48
ef21ccbd-2878-4574-9f59-bff196dd223b,2026-04-03,Manhã,73,PS Sig - DF,,2026-04-09 13:43:48
9fe4d5fe-42e1-4e63-94fc-fa43ed5b3012,2026-04-03,Manhã,40,PS Pampulha - MG,,2026-04-09 13:43:48
3e0303f6-e682-4fad-948c-9831fd993b13,2026-04-02,Manhã,45,PS Vitória - ES,,2026-04-09 13:43:48
fb128be1-ad57-455c-b1de-f418279f74fb,2026-04-02,Manhã,64,PS Barra da Tijuca - RJ,,2026-04-09 13:43:48
5b5c1b8c-9800-4644-8ee5-b713a86b525c,2026-04-03,Manhã,75,PS Taguatinga - DF,,2026-04-09 13:43:48
9469f511-460d-49b6-a1fd-02b35fdf6892,2026-04-03,Manhã,52,PS Barra da Tijuca - RJ,,2026-04-09 13:43:48
29534a2c-a106-44e0-98bb-f45aeef939b6,2026-04-01,Tarde,51,PS Pampulha - MG,,2026-04-09 13:43:48
f04d009d-c5d1-4c61-aa7e-e8697dea8334,2026-04-01,Tarde,49,PS Campo grande - RJ,,2026-04-09 13:43:49
e395fed6-f80c-4c6d-9a71-41a2bee3988f,2026-04-01,Tarde,67,PS Vitural - Web,,2026-04-09 13:43:49
d0841cd7-98c9-46b6-b26a-9e3271a351f4,2026-04-01,Tarde,68,PS Botafogo - RS,,2026-04-09 13:43:49
e71b7cb0-6f0c-40a0-83d3-562f7a2306fc,2026-04-02,Tarde,65,PS Taguatinga - DF,,2026-04-09 13:43:49
a2fd1efe-e808-408f-9598-c303f188f891,2026-04-02,Tarde,49,PS Botafogo - RS,,2026-04-09 13:43:49
b915a56a-8f5e-4d6f-8c5e-c50db77b95d1,2026-04-02,Tarde,79,PS Vitural - Web,,2026-04-09 13:43:49
8316e957-9863-486c-9e43-9deb4311888f,2026-04-02,Tarde,51,PS Vila Velha - ES,,2026-04-09 13:43:49
